BookName,ChapterName,CharacterName,Percentile,Sentiment,Sentiment Score
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.7641509433962265,Positive
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.7705385220125787,Negative
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.7924528301886793,Neutral
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.7971698113207547,Neutral
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8050314465408805,Neutral
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8474842767295597,Negative
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.8622248427672956,Negative
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.889937106918239,Neutral
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9166666666666666,Negative
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9182389937106918,Negative
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9308176100628931,Negative
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9371069182389937,Positive
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.950774068698597,Negative
"Immortals of Meluha","CHAPTER 1: He has come","ayurvati",0.9748427672955975,Positive
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.14779874213836477,Negative
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.3474842767295597,Positive
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.3710691823899371,Positive
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.38836477987421386,Negative
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.44654088050314467,Negative
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.4481132075471698,Negative
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.4745009570686355,Negative
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.49077568134171906,Negative
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.5048043326345214,Negative
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.5487421383647799,Positive
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.8700864779874213,Negative
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.9693770589997005,Negative
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.9764150943396226,Neutral
"Immortals of Meluha","CHAPTER 1: He has come","nandi",0.9807219031993437,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.1066491112574062,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.1201814058956916,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.1428571428571428,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.1609977324263039,Positive
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.219954648526077,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.27437641723356,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.2817670277987738,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.2970521541950113,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.3495842781557066,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.3537414965986394,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.36281179138322,Positive
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","bhadra",1.3877551020408163,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.001717858860716,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","neelkanth",1.153344671201814,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.0163589245221898,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.0226757369614512,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.038548752834467,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.1043083900226758,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.10752688172043,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.1383219954648527,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.1459492888064315,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.2403628117913832,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.253968253968254,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.2607709750566893,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.2799193751574705,Positive
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.2834467120181405,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3151927437641724,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3265306122448979,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3502141597379693,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.3656462585034013,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.4467120181405897,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.4672535680939043,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.489795918367347,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","shiva",1.5147392290249433,Negative
